q_id;dataset;db_id;SQL;question;tuples;attrs;attr numerical;attr categorical;tables;numerical conditions;categorical conditions;aggr;join;distinct;group by;limit;order by;nested;like;attr num & cat;con num & cat;cells;backlinks
qatch_268;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '2' AND atomic_weight >= 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 2 and atomic_weight is greater or equal than 6.94;6;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;54;199
qatch_269;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '13' AND atomic_weight >= 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 13 and atomic_weight is greater or equal than 9.0122;6;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;54;208.666667
qatch_270;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '14' AND atomic_weight >= 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 14 and atomic_weight is greater or equal than 10.81;6;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;54;203.333333
qatch_271;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '1' AND origin = 'primordial';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 1 and origin is equal to primordial;6;9;3;6;1;0;2;0;0;0;0;0;0;0;0;9;;54;424.333333
qatch_272;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '18' AND origin = 'from decay';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 18 and origin is equal to from decay;1;9;3;6;1;0;2;0;0;0;0;0;0;0;0;9;;9;0
qatch_273;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '1' AND phase = 'gas';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 1 and phase is equal to gas;1;9;3;6;1;0;2;0;0;0;0;0;0;0;0;9;;9;1326
qatch_274;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE periodic_table_group = '13' AND phase = 'unknown phase';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE periodic_table_group is equal to 13 and phase is equal to unknown phase;1;9;3;6;1;0;2;0;0;0;0;0;0;0;0;9;;9;0
qatch_275;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 1 AND block = 's-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 1 and block is equal to s-block;2;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;18;1250
qatch_276;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 1 AND block = 's-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 1 and block is equal to s-block;14;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;126;351
qatch_277;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 1 AND block = 's-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 1 and block is equal to s-block;2;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;18;1250
qatch_278;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 1 AND block = 'p-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 1 and block is equal to p-block;36;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;324;204.166667
qatch_279;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 2 AND block = 'd-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 2 and block is equal to d-block;40;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;360;0
qatch_280;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 2 AND block = 'f-block';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 2 and block is equal to f-block;28;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;252;41
qatch_281;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 1 AND atomic_weight = 1.008;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 1 and atomic_weight is equal to 1.008;1;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;9;1326
qatch_282;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 1 AND atomic_weight >= 1.008;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 1 and atomic_weight is greater or equal than 1.008;118;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;1062;113.661017
qatch_283;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 1 AND atomic_weight <= 1.008;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 1 and atomic_weight is smaller or equal than 1.008;1;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;9;1326
qatch_284;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 1 AND atomic_weight = 4.0026;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 1 and atomic_weight is equal to 4.0026;1;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;9;1174
qatch_285;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 1 AND atomic_weight >= 4.0026;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 1 and atomic_weight is greater or equal than 4.0026;117;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;1053;103.299145
qatch_286;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 1 AND atomic_weight <= 4.0026;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 1 and atomic_weight is smaller or equal than 4.0026;2;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;18;1250
qatch_287;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 2 AND atomic_weight = 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 2 and atomic_weight is equal to 6.94;1;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;9;1220
qatch_288;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 2 AND atomic_weight >= 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 2 and atomic_weight is greater or equal than 6.94;116;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;1044;94.0689655
qatch_289;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 2 AND atomic_weight <= 6.94;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 2 and atomic_weight is smaller or equal than 6.94;3;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;27;1240
qatch_290;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 2 AND atomic_weight = 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 2 and atomic_weight is equal to 9.0122;1;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;9;1194
qatch_291;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 2 AND atomic_weight >= 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 2 and atomic_weight is greater or equal than 9.0122;115;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;1035;84.2782609
qatch_292;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 2 AND atomic_weight <= 9.0122;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 2 and atomic_weight is smaller or equal than 9.0122;4;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;36;1228.5
qatch_293;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 2 AND atomic_weight = 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 2 and atomic_weight is equal to 10.81;1;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;9;1252
qatch_294;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 2 AND atomic_weight >= 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 2 and atomic_weight is greater or equal than 10.81;114;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;1026;74.5438596
qatch_295;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 2 AND atomic_weight <= 10.81;List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 2 and atomic_weight is smaller or equal than 10.81;5;9;3;6;1;2;0;0;0;0;0;0;0;0;0;9;;45;1233.2
qatch_296;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period = 1 AND origin = 'primordial';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is equal to 1 and origin is equal to primordial;2;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;18;1250
qatch_297;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period >= 1 AND origin = 'primordial';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is greater or equal than 1 and origin is equal to primordial;83;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;747;147.759036
qatch_298;qatch;chemical_element;SELECT atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin, phase FROM chemical_element WHERE period <= 1 AND origin = 'primordial';List the atomic_number, symbol, element, periodic_table_group, period, block, atomic_weight, origin and phase of chemical_elements WHERE period is smaller or equal than 1 and origin is equal to primordial;2;9;3;6;1;1;1;0;0;0;0;0;0;0;0;9;2;18;1250
